Time (seconds),sensor name,altitude,azimuth,measure
1494.09,BH1750,65,84.00001,12.5
1494.99,BH1750,65,96.0,11.66667
1495.89,BH1750,65,108.0,10.83333
1496.79,BH1750,65,120.0,10.0
1497.69,BH1750,65,132.0,9.166666
1498.59,BH1750,65,144.0,8.333333
1499.49,BH1750,65,156.0,7.5
1500.39,BH1750,65,168.0,6.666667
1501.32,BH1750,65,180.0,6.666667
1502.22,BH1750,65,192.0,5.833333
1503.12,BH1750,65,204.0,5.833333
1504.02,BH1750,65,216.0,5.833333
1504.92,BH1750,65,228.0,5.833333
1505.82,BH1750,65,240.0,5.833333
1506.72,BH1750,65,252.0,5.833333
1507.62,BH1750,65,264.0,5.833333
1508.56,BH1750,65,276.0,5.833333
1509.46,BH1750,65,288.0,5.833333
1510.36,BH1750,65,300.0,5.833333
1511.26,BH1750,65,312.0,5.833333
1512.16,BH1750,65,324.0,5.833333
1513.06,BH1750,65,336.0,6.666667
1513.96,BH1750,65,348.0,6.666667
1514.86,BH1750,70,0.0,7.5
1515.93,BH1750,70,14.4,7.5
1516.97,BH1750,70,28.8,8.333333
1518.01,BH1750,70,43.2,9.166666
1519.04,BH1750,70,57.6,10.0
1520.07,BH1750,70,72.0,10.0
1521.11,BH1750,70,86.39999,10.0
1522.14,BH1750,70,100.8,10.0
1523.18,BH1750,70,115.2,9.166666
1524.22,BH1750,70,129.6,8.333333
1525.29,BH1750,70,144.0,7.5
1526.32,BH1750,70,158.4,6.666667
1527.36,BH1750,70,172.8,6.666667
1528.40,BH1750,70,187.2,5.833333
1529.43,BH1750,70,201.6,5.833333
1530.47,BH1750,70,216.0,5.833333
1531.50,BH1750,70,230.4,5.833333
1532.54,BH1750,70,244.8,5.833333
1533.61,BH1750,70,259.2,5.833333
1534.65,BH1750,70,273.6,5.833333
1535.68,BH1750,70,288.0,5.833333
1536.72,BH1750,70,302.4,5.833333
1537.76,BH1750,70,316.8,5.833333
1538.79,BH1750,70,331.2,5.833333
1539.83,BH1750,70,345.6,6.666667
1540.90,BH1750,75,0.0,6.666667
1542.20,BH1750,75,18.94737,7.5
1543.50,BH1750,75,37.89474,8.333333
1544.79,BH1750,75,56.84211,8.333333
1546.09,BH1750,75,75.78948,8.333333
1547.38,BH1750,75,94.73685,8.333333
1548.67,BH1750,75,113.6842,8.333333
1549.97,BH1750,75,132.6316,7.5
1551.30,BH1750,75,151.579,6.666667
1552.60,BH1750,75,170.5263,6.666667
1553.89,BH1750,75,189.4737,5.833333
1555.19,BH1750,75,208.421,5.833333
1556.48,BH1750,75,227.3684,5.833333
1557.78,BH1750,75,246.3158,5.833333
1559.08,BH1750,75,265.2632,5.833333
1560.41,BH1750,75,284.2105,5.833333
1561.70,BH1750,75,303.1579,5.833333
1563.00,BH1750,75,322.1052,5.833333
1564.30,BH1750,75,341.0526,5.833333
1565.59,BH1750,80,0.0,6.666667
1567.38,BH1750,80,27.69231,7.5
1569.18,BH1750,80,55.38462,7.5
1570.97,BH1750,80,83.07693,7.5
1572.80,BH1750,80,110.7692,7.5
1574.59,BH1750,80,138.4615,6.666667
1576.38,BH1750,80,166.1539,6.666667
1578.17,BH1750,80,193.8461,5.833333
1579.96,BH1750,80,221.5385,5.833333
1581.76,BH1750,80,249.2308,5.833333
1583.55,BH1750,80,276.9231,5.833333
1585.38,BH1750,80,304.6154,5.833333
1587.17,BH1750,80,332.3077,5.833333
1588.96,BH1750,85,0.0,6.666667
1592.59,BH1750,85,60.0,6.666667
1596.22,BH1750,85,120.0,6.666667
1599.85,BH1750,85,180.0,5.833333
1603.47,BH1750,85,240.0,5.833333
1607.10,BH1750,85,300.0,5.833333
1610.77,BH1750,90,0.0,6.666667
